URL,Status,Indexability,Google coverage (URL Inspection 2026-09-02),Last crawl (Google),Canonical,Page type,Primary entity (H1),Primary intent,Main words,SVG words,Collapsed <details> words,Internal inlinks (all),Internal inlinks (in-content),Outlinks internal,Outlinks external,Schema,Last modified (sitemap),dateModified (JSON-LD),Duplicate cluster,Conversion action,Title len,Desc len,og:image,Risk,Recommendation
/products/rfid-wristbands/rfid-adjustable-silicone-wristband/,200,indexable,URL is unknown to Google,,https://proudtek.com/products/rfid-wristbands/rfid-adjustable-silicone-wristband/,product,Adjustable Silicone RFID Wristbands,commercial,2392,0,386,537,32,18,5,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-18,2026-07-18T00:00:00Z,,"/contact/hotel-rfid/,/rfq/",92,256,.jpg,title>60; desc>160; unknown to Google,IMPROVE
/products/rfid-wristbands/rfid-child-wristband/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-wristbands/rfid-child-wristband/,product,RFID Child Safety Wristbands,commercial,3000,0,486,8,8,16,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/hotel-rfid/,/rfq/",93,269,.jpg,title>60; desc>160,IMPROVE
/products/rfid-wristbands/rfid-nylon-wristband/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-wristbands/rfid-nylon-wristband/,product,RFID Nylon Wristbands,commercial,2550,0,345,6,6,16,5,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/hotel-rfid/,/rfq/",92,239,.jpg,title>60; desc>160,IMPROVE
/products/rfid-wristbands/rfid-prison-wristband/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-wristbands/rfid-prison-wristband/,product,RFID Inmate Wristbands,commercial,2688,0,499,5,5,17,6,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/rfid-labels-tags/,/rfq/",93,251,.jpg,title>60; desc>160,IMPROVE
/products/rfid-wristbands/rfid-tyvek-wristband/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-wristbands/rfid-tyvek-wristband/,product,Tyvek RFID Wristbands,commercial,2910,0,452,14,14,17,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-18,2026-07-18T00:00:00Z,,"/contact/event-rfid/,/rfq/",92,238,.jpg,title>60; desc>160,IMPROVE
/products/rfid-wristbands/rfid-vinyl-wristband/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-wristbands/rfid-vinyl-wristband/,product,RFID Vinyl Wristbands,commercial,2926,0,387,6,6,16,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/hotel-rfid/,/rfq/",91,249,.jpg,title>60; desc>160,IMPROVE
/products/rfid-wristbands/rfid-waterpark-wristband/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-wristbands/rfid-waterpark-wristband/,product,Water Park RFID Wristbands,commercial,2924,0,535,9,9,17,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/hotel-rfid/,/rfq/",93,247,.jpg,title>60; desc>160,IMPROVE
/products/rfid-wristbands/rfid-wristband-qr-nfc/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-wristbands/rfid-wristband-qr-nfc/,product,RFID Wristbands with QR + NFC,commercial,2918,0,472,5,5,16,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/event-rfid/,/rfq/",91,249,.jpg,title>60; desc>160,IMPROVE
/products/rfid-wristbands/silicone-wristband-mifare-classic/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-wristbands/silicone-wristband-mifare-classic/,product,Silicone RFID Wristbands,commercial,2857,0,479,22,21,18,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-06-10,2026-06-10T17:00:00Z,,"/contact/event-rfid/,/rfq/",93,250,.jpg,title>60; desc>160,IMPROVE
/products/rfid-wristbands/uhf-rfid-wristband/,200,indexable,Submitted and indexed,2026-08-29,https://proudtek.com/products/rfid-wristbands/uhf-rfid-wristband/,product,UHF RFID Wristbands,commercial,2681,0,439,537,20,18,6,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-18,2026-07-18T00:00:00Z,,"/contact/event-rfid/,/rfq/",89,265,.jpg,title>60; desc>160,IMPROVE
/research/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/research/,research,Proud Tek Research,informational,1501,0,366,536,1,7,5,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-06-11,2026-06-11T10:00:00Z,,,58,148,.jpg,no CTA in content; 3 img no alt,IMPROVE
/research/2026-rfid-industry-adoption-index/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/research/2026-rfid-industry-adoption-index/,research,Proud Tek 2026 RFID Industry Adoption Index,informational,1822,0,408,2,2,9,7,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-06-11,2026-06-11T10:00:00Z,,/rfq/,85,118,.jpg,title>60,IMPROVE
/resources/,200,indexable,URL is unknown to Google,,https://proudtek.com/resources/,resources-hub,Resources hub,navigational,1125,0,248,536,0,25,0,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-03-09,2026-03-09,,/rfq/,83,123,.svg,title>60; orphan (0 in-content inlinks); og:image SVG; unknown to Google,IMPROVE (link/sitemap)
/rfq/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/rfq/,rfq,Request a quote for custom RFID & NFC manufacturing,transactional,576,0,0,541,506,0,2,BreadcrumbList|Organization|WebPage|WebSite,2026-03-16,,,,63,142,.png,no CTA in content; title>60,IMPROVE
/sample-pack/,200,indexable,Submitted and indexed,2026-08-14,https://proudtek.com/sample-pack/,sample-pack,Free RFID & NFC Sample Pack,transactional,2743,0,442,541,21,21,4,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-13,2026-07-13,,"/contact/,/rfq/",62,115,.jpg,title>60,IMPROVE
/solutions/,200,indexable,Submitted and indexed,2026-09-02,https://proudtek.com/solutions/,solutions-hub,RFID & NFC Solutions,commercial,1213,0,0,537,11,37,0,BreadcrumbList|CollectionPage,2026-03-16,,,,58,157,,no CTA in content,IMPROVE
/solutions/digital-product-passport/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/digital-product-passport/,solution,Digital Product Passport (2026),commercial,4279,0,730,536,18,12,20,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-06-11,2026-06-11T11:00:00Z,,/rfq/,202,148,.jpg,title>60,IMPROVE
/solutions/google-review-cards-for-checkout-counters/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/google-review-cards-for-checkout-counters/,solution,Google Review NFC Cards for Checkout Counters,commercial,5527,0,717,536,6,14,23,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-10,2026-06-10T18:00:00Z,,"/contact/nfc-branding-cards/,/rfq/",62,128,.webp,title>60,IMPROVE
/solutions/google-review-cards-for-clinics/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/google-review-cards-for-clinics/,solution,Google Review NFC Cards for Clinics,commercial,5699,0,864,536,3,15,22,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/nfc-branding-cards/,/rfq/",66,136,.jpg,title>60,IMPROVE
/solutions/google-review-cards-for-front-desks/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/google-review-cards-for-front-desks/,solution,Google Review NFC Cards for Front Desks,commercial,4955,0,739,536,9,16,20,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/nfc-branding-cards/,/rfq/",56,122,.webp,,KEEP
/solutions/google-review-cards-for-gyms-and-fitness-studios/,200,indexable,URL is unknown to Google,,https://proudtek.com/solutions/google-review-cards-for-gyms-and-fitness-studios/,solution,Google Review NFC Cards for Gyms & Studios,commercial,4998,0,765,536,4,15,21,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-10,2026-06-10T18:00:00Z,,"/contact/nfc-branding-cards/,/rfq/",59,154,.webp,unknown to Google,IMPROVE
/solutions/google-review-cards-for-hotels/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/google-review-cards-for-hotels/,solution,Google Review NFC Cards for Hotels,commercial,5208,0,1417,536,5,15,20,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/nfc-branding-cards/,/rfq/",51,123,.webp,,KEEP
/solutions/google-review-cards-for-pickup-counters/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/google-review-cards-for-pickup-counters/,solution,Google Review NFC Cards for Pickup Counters,commercial,5120,0,798,536,7,14,21,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/nfc-branding-cards/,/rfq/",60,132,.webp,,KEEP
/solutions/google-review-cards-for-restaurants/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/google-review-cards-for-restaurants/,solution,Google Review NFC Cards for Restaurants,commercial,5517,0,1125,536,10,15,17,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-02,2026-07-02,T-dup,"/contact/nfc-branding-cards/,/rfq/",56,128,.webp,duplicate title,IMPROVE
/solutions/google-review-cards-for-retail-stores/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/google-review-cards-for-retail-stores/,solution,Google Review NFC Cards for Retail Stores,commercial,5696,0,1333,536,4,13,21,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/nfc-branding-cards/,/rfq/",58,120,.webp,,KEEP
/solutions/google-review-cards-for-salons-and-spas/,200,indexable,URL is unknown to Google,,https://proudtek.com/solutions/google-review-cards-for-salons-and-spas/,solution,Google Review NFC Cards for Salons & Spas,commercial,5444,0,808,536,5,15,20,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-10,2026-06-10T18:00:00Z,,"/contact/nfc-branding-cards/,/rfq/",58,151,.webp,unknown to Google,IMPROVE
/solutions/google-review-cards-for-tabletop-prompts/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/google-review-cards-for-tabletop-prompts/,solution,Google Review NFC Tabletop Prompts,commercial,5368,0,695,536,10,12,22,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-10,2026-06-10T18:00:00Z,,"/contact/nfc-branding-cards/,/rfq/",51,150,.jpg,,KEEP
/solutions/google-review-nfc-card/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/google-review-nfc-card/,solution,Google Review NFC Cards,commercial,5244,0,929,537,30,25,22,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,/rfq/,66,147,.webp,title>60,IMPROVE
/solutions/hotel-key-cards/,200,indexable,Submitted and indexed,2026-08-17,https://proudtek.com/solutions/hotel-key-cards/,solution,Hotel Key Cards,commercial,5388,0,994,538,54,31,23,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-11,2026-06-11T11:00:00Z,,"/contact/hotel-rfid/,/rfq/",73,151,.webp,title>60,IMPROVE
/solutions/hotel-rfid-access-control/,200,indexable,URL is unknown to Google,,https://proudtek.com/solutions/hotel-rfid-access-control/,solution,Hotel RFID Access Control,commercial,5171,0,1099,536,16,22,22,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-06-10,2026-06-10T18:00:00Z,,"/contact/hotel-rfid/,/rfq/",65,153,.webp,title>60; unknown to Google,IMPROVE
/solutions/nfc-brand-authentication/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/nfc-brand-authentication/,solution,NFC Brand Authentication (2026),commercial,5391,0,950,538,27,14,22,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-06-11,2026-06-11T11:00:00Z,,/rfq/,227,144,.webp,title>60,IMPROVE
/solutions/nfc-business-card-programs/,200,indexable,Submitted and indexed,2026-08-27,https://proudtek.com/solutions/nfc-business-card-programs/,solution,NFC Business Card Programs,commercial,4114,0,725,536,4,14,20,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-06-10,2026-06-10T18:00:00Z,,/rfq/,64,90,.webp,title>60,IMPROVE
/solutions/nfc-business-card/,200,indexable,URL is unknown to Google,,https://proudtek.com/solutions/nfc-business-card/,solution,NFC Business Cards,commercial,4896,0,992,537,40,18,21,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-10,2026-06-10T18:00:00Z,,"/contact/nfc-branding-cards/,/rfq/",70,150,.webp,title>60; unknown to Google,IMPROVE
/solutions/nfc-luxury-authentication/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/nfc-luxury-authentication/,solution,NFC Luxury Authentication (2026),commercial,5301,0,1057,536,16,12,24,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-11,2026-07-11,,/rfq/,188,147,.webp,title>60,IMPROVE
/solutions/rfid-access-control/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/rfid-access-control/,solution,RFID Access Control,commercial,7065,0,821,537,34,30,19,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-11,2026-07-11,,"/contact/access-control-keyfobs/,/rfq/",60,147,.svg,og:image SVG,IMPROVE
/solutions/rfid-asset-tracking-labels/,200,indexable,URL is unknown to Google,,https://proudtek.com/solutions/rfid-asset-tracking-labels/,solution,RFID Asset Tracking Labels (2026),commercial,4169,0,751,536,21,16,21,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-05-11,2026-05-11,,/rfq/,218,129,.webp,title>60; unknown to Google,IMPROVE
/solutions/rfid-attendance-system/,200,indexable,URL is unknown to Google,,https://proudtek.com/solutions/rfid-attendance-system/,solution,RFID Attendance System,commercial,6766,0,783,536,5,14,21,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,/rfq/,59,146,.jpg,unknown to Google,IMPROVE
/solutions/rfid-event-access-control/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/rfid-event-access-control/,solution,RFID Event Access Control,commercial,5606,0,1203,537,18,20,21,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-10,2026-06-10T18:00:00Z,,"/contact/event-rfid/,/rfq/",66,152,.webp,title>60,IMPROVE
/solutions/rfid-event-wristbands/,200,indexable,Submitted and indexed,2026-07-22,https://proudtek.com/solutions/rfid-event-wristbands/,solution,RFID Event Wristbands,commercial,5380,0,890,539,29,20,26,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-11,2026-06-11T11:00:00Z,,"/contact/event-rfid/,/rfq/",72,150,.webp,title>60,IMPROVE
/solutions/rfid-inventory-tracking/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/rfid-inventory-tracking/,solution,RFID Inventory Tracking,commercial,3854,0,564,536,28,17,20,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-11,2026-06-11T11:00:00Z,,/rfq/,64,134,.webp,title>60,IMPROVE
/solutions/rfid-keyfobs-access-control/,200,indexable,Submitted and indexed,2026-09-01,https://proudtek.com/solutions/rfid-keyfobs-access-control/,solution,RFID Keyfobs for Access Control (2026),commercial,3860,0,700,536,10,13,19,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/access-control-keyfobs/,/rfq/",199,140,.jpg,title>60,IMPROVE
/solutions/rfid-laundry-management/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/rfid-laundry-management/,solution,RFID Laundry Management,commercial,2781,0,630,536,8,14,13,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-11,2026-07-11,,"/contact/laundry-rfid/,/rfq/",75,147,.svg,title>60; og:image SVG,IMPROVE
/solutions/rfid-laundry-tags/,200,indexable,Submitted and indexed,2026-08-14,https://proudtek.com/solutions/rfid-laundry-tags/,solution,RFID Laundry Tags (2026),commercial,4248,0,797,538,25,11,23,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-06-09,2026-06-09T13:33:07Z,,"/contact/laundry-rfid/,/rfq/",177,138,.svg,title>60; og:image SVG,IMPROVE
/solutions/rfid-laundry-tracking/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/rfid-laundry-tracking/,solution,RFID Laundry Tracking,commercial,5633,0,638,536,6,9,20,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-11,2026-07-11,,/rfq/,122,150,.webp,title>60,IMPROVE
/solutions/rfid-library-management/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/rfid-library-management/,solution,RFID Library Management,commercial,5794,0,794,536,6,6,20,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,/rfq/,57,134,.webp,,KEEP
/solutions/rfid-parking-management/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/rfid-parking-management/,solution,RFID Parking Management,commercial,5385,0,1166,536,6,11,19,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,/rfq/,62,122,.jpg,title>60,IMPROVE
/solutions/rfid-patient-tracking/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/rfid-patient-tracking/,solution,RFID Patient Tracking,commercial,4925,0,625,536,7,12,21,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-11,2026-06-11T11:00:00Z,,/rfq/,63,135,.jpg,title>60,IMPROVE
/solutions/rfid-race-timing/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/rfid-race-timing/,solution,RFID Race Timing,commercial,5499,0,624,536,5,6,23,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-10,2026-06-10T18:00:00Z,,/rfq/,55,153,.jpg,,KEEP
/solutions/rfid-readers-and-encoding/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/rfid-readers-and-encoding/,solution,RFID Readers and Card Encoding,commercial,5958,0,700,537,6,13,21,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/rfid-readers/,/rfq/",63,138,.jpg,title>60,IMPROVE
/solutions/rfid-supply-chain-management/,200,indexable,Submitted and indexed,2026-08-24,https://proudtek.com/solutions/rfid-supply-chain-management/,solution,RFID Supply Chain Management,commercial,7446,0,1000,537,14,16,22,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-08-30,2026-08-30,,/rfq/,73,141,.jpg,title>60,IMPROVE
/solutions/rfid-tool-tracking/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/rfid-tool-tracking/,solution,RFID Tool Tracking,commercial,5800,0,739,536,9,8,20,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,/rfq/,63,148,.webp,title>60,IMPROVE
/solutions/rfid-warehouse-management/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/solutions/rfid-warehouse-management/,solution,RFID Warehouse Management,commercial,4198,0,727,536,19,18,20,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-11,2026-06-11T11:00:00Z,,/rfq/,68,100,.jpg,title>60,IMPROVE
/solutions/vehicle-rfid-identification/,200,indexable,Submitted and indexed,2026-08-18,https://proudtek.com/solutions/vehicle-rfid-identification/,solution,Vehicle RFID Identification,commercial,5131,0,1020,537,10,13,17,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/vehicle-rfid/,/rfq/",65,145,.jpg,title>60,IMPROVE
/tools/rfid-tag-cost-estimator/,200,indexable,URL is unknown to Google,,https://proudtek.com/tools/rfid-tag-cost-estimator/,tool,RFID & NFC cost estimator,evaluation,413,0,0,536,3,4,0,BreadcrumbList|Organization|WebPage|WebSite,2026-03-16,,,/rfq/,37,153,.png,unknown to Google,IMPROVE
/blog/cashless-payment-rfid-wristbands/,301→/products/rfid-wristbands/cashless-payment-rfid-wristband/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ar/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/da/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ru/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fr/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/it/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/zh/blog/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/zh/%E6%8E%A5%E8%A7%A6/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/zh/%E4%BA%A7%E5%93%81/mifare-desfire-ev2%E5%8D%A1/,301→/products/rfid-cards/mifare-desfire-ev3-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/zh/%E4%BA%A7%E5%93%81/java-card/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/zh/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/tr/urun/nfc-reader-writer-with-free-sdks/,301→/products/rfid-readers/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/tr/urun/mifare-desfire-ev2-cards/,301→/products/rfid-cards/mifare-desfire-ev3-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/tr/urun/hotel-key-cards/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/tr/sss/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/tr/blog/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/tr/2025/11/04/mifare_plus_card/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/tr/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/shop/page/2/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/shop/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ru/about/,301→/about/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ru/%D1%82%D0%B5%D0%B3-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0/rfid-silicone-wristband/,301→/products/rfid-wristbands/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ru/%D1%82%D0%B5%D0%B3-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0/rfid-custom-wristbands/,301→/products/rfid-wristbands/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ru/%D1%82%D0%B5%D0%B3-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0/mifare-classic-1k-%D0%BD%D0%B0%D0%BA%D0%BB%D0%B5%D0%B9%D0%BA%D0%B0/,301→/products/rfid-cards/mifare-classic-1k-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ru/%D1%82%D0%B5%D0%B3-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0/%D0%B2%D0%BE%D0%B4%D0%BE%D0%BD%D0%B5%D0%BF%D1%80%D0%BE%D0%BD%D0%B8%D1%86%D0%B0%D0%B5%D0%BC%D1%8B%D0%B9-%D0%B1%D1%80%D0%B0%D1%81%D0%BB%D0%B5%D1%82-rfid/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ru/%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82/nfc-%D1%80%D0%B8%D0%B4%D0%B5%D1%80-%D0%BF%D0%B8%D1%81%D0%B0%D1%82%D0%B5%D0%BB%D1%8C-%D1%81-%D0%B1%D0%B5%D1%81%D0%BF%D0%BB%D0%B0%D1%82%D0%BD%D1%8B%D0%BC%D0%B8-sdk/,301→/products/rfid-readers/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ru/%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82/mifare-stickers/,301→/products/rfid-labels/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ru/%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82/mifare-plus-card/,301→/products/rfid-cards/mifare-plus-se-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ru/%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82/mifare-desfire-cards/,301→/products/rfid-cards/mifare-desfire-ev3-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ru/%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82/java-card/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ru/%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82/hitag-2-card/,301→/products/rfid-tags/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ru/%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82/felica-card/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ru/%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82/car-transponder-chip/,301→/products/rfid-tags/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ru/%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82/%D1%81%D0%B8%D0%BB%D0%B8%D0%BA%D0%BE%D0%BD%D0%BE%D0%B2%D1%8B%D0%B5-%D0%B1%D1%80%D0%B0%D1%81%D0%BB%D0%B5%D1%82%D1%8B-rfid/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ru/%D0%BA%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0/%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D1%8B/rfid-labels/,301→/products/rfid-labels/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
